This,is,a,nonsense,line
This,is,a,nonsense,line
This,is,a,nonsense,line
This,is,a,nonsense,line
This,is,a,nonsense,line
This,is,a,nonsense,line
This,is,a,nonsense,line
This,is,a,nonsense,line
This,is,a,nonsense,line
This,is,a,nonsense,line
RespondentID,email,seen_any,star_wars_fan,seen_episode_I,seen_episode_II,seen_episode_III,seen_episode_IV,seen_episode_V,seen_episode_VI,rank_episode_I,rank_episode_II,rank_episode_III,rank_episode_IV,rank_episode_V,rank_episode_VI,han_solo,luke_skywalker,princess_leia_organa,anakin_skywalker,obi_wan_kenobi,emperor_palpatine,darth_vader,lando_calrissian,boba_fett,C_3PO,R2_D2,jar_jar_binks,padme_amidala,yoda,who_shot_first,know_expanded_universe,expanded_universe_fan,star_trek_fan,gender,age,household_income,education,location
3290184813,weiss_violet@YAHOO ,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3290182531,nora.hartswell@gMaIl,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Female,> 60,"$50,000 - $99,999",Some college or Associate degree,Middle Atlantic
3290180442,seraphina.haverhill@GmAil ,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Female,> 60,,Some college or Associate degree,South Atlantic
3290176915,arabella.frosthelm@gmail,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3290176563,hartswell_daniel@YAHOO,Yes,Yes,Star Wars: Episode I  The Phantom Menace,Star Wars: Episode II  Attack of the Clones,Star Wars: Episode III  Revenge of the Sith,Star Wars: Episode IV  A New Hope,Star Wars: Episode V The Empire Strikes Back,Star Wars: Episode VI Return of the Jedi,4,1,5,6,3,2,Very favorably,Very favorably,Somewhat unfavorably,Somewhat unfavorably,Very favorably,Unfamiliar (N/A),Very favorably,Unfamiliar (N/A),Very favorably,Very favorably,Very favorably,Neither favorably nor unfavorably (neutral),Somewhat favorably,Very favorably,Han,Yes,No,Yes,Female,18-29,"$50,000 - $99,999",Some college or Associate degree,Pacific
3290174629,charlotte.lawrence@gMaiL ,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Male,> 60,"$100,000 - $149,999",Graduate degree,Mountain
3290174048,nora.lee@GMAIL ,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3290173775,barlow55125hannah@myorg,Yes,Yes,Star Wars: Episode I  The Phantom Menace,Star Wars: Episode II  Attack of the Clones,Star Wars: Episode III  Revenge of the Sith,Star Wars: Episode IV  A New Hope,Star Wars: Episode V The Empire Strikes Back,Star Wars: Episode VI Return of the Jedi,1,2,3,4,5,6,Very favorably,Very favorably,Very favorably,Very favorably,Very favorably,Very favorably,Very favorably,Very favorably,Very favorably,Very favorably,Very favorably,Very favorably,Very favorably,Very favorably,Han,Yes,Yes,Yes,Female,> 60,"$50,000 - $99,999",Some college or Associate degree,West North Central
3290173176,octavius.lopez@gmail,Yes,Yes,Star Wars: Episode I  The Phantom Menace,Star Wars: Episode II  Attack of the Clones,Star Wars: Episode III  Revenge of the Sith,Star Wars: Episode IV  A New Hope,Star Wars: Episode V The Empire Strikes Back,Star Wars: Episode VI Return of the Jedi,6,5,4,2,1,3,Very favorably,Very favorably,Very favorably,Very unfavorably,Very favorably,Very favorably,Very favorably,Very favorably,Somewhat favorably,Somewhat favorably,Somewhat favorably,Very unfavorably,Very unfavorably,Somewhat favorably,Han,Yes,No,No,Male,18-29,"$25,000 - $49,999",Graduate degree,South Atlantic
3290167473,stella.gonzalez@GMAIL,Yes,No,,,,,Star Wars: Episode V The Empire Strikes Back,,3,4,5,1,2,6,Unfamiliar (N/A),Unfamiliar (N/A),Unfamiliar (N/A),Unfamiliar (N/A),Unfamiliar (N/A),Unfamiliar (N/A),Unfamiliar (N/A),Unfamiliar (N/A),Unfamiliar (N/A),Unfamiliar (N/A),Unfamiliar (N/A),Unfamiliar (N/A),Unfamiliar (N/A),Unfamiliar (N/A),I don't understand this question,No,,No,Male,> 60,"$150,000+",Bachelor degree,Pacific
3290164098,harper.crawford@gmaiL,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3290159455,felicity.nightwell@GMAIL,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Male,> 60,"$0 - $24,999",High school degree,South Atlantic
3290159056,helena.miller@gmail,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Female,> 60,"$25,000 - $49,999",Less than high school degree,Pacific
3290157529,rowena.thomas@GMAIL,Yes,Yes,Star Wars: Episode I  The Phantom Menace,Star Wars: Episode II  Attack of the Clones,Star Wars: Episode III  Revenge of the Sith,Star Wars: Episode IV  A New Hope,Star Wars: Episode V The Empire Strikes Back,Star Wars: Episode VI Return of the Jedi,2,1,3,4,5,6,Somewhat favorably,Somewhat favorably,Somewhat favorably,Somewhat favorably,Very favorably,Very unfavorably,Somewhat unfavorably,Neither favorably nor unfavorably (neutral),Very unfavorably,Somewhat favorably,Very favorably,Neither favorably nor unfavorably (neutral),Somewhat favorably,Somewhat favorably,I don't understand this question,No,,Yes,Female,18-29,"$100,000 - $149,999",Bachelor degree,Pacific
3290149698,wellington55132henry@myorg,Yes,Yes,Star Wars: Episode I  The Phantom Menace,Star Wars: Episode II  Attack of the Clones,Star Wars: Episode III  Revenge of the Sith,Star Wars: Episode IV  A New Hope,Star Wars: Episode V The Empire Strikes Back,Star Wars: Episode VI Return of the Jedi,5,4,6,3,2,1,Very favorably,Very favorably,Very favorably,Very favorably,Very favorably,Neither favorably nor unfavorably (neutral),Very favorably,Very favorably,Somewhat favorably,,,Neither favorably nor unfavorably (neutral),Neither favorably nor unfavorably (neutral),Very favorably,Greedo,No,,No,Female,30-44,"$0 - $24,999",Graduate degree,South Atlantic
3290148834,james.taylor@GMAIL,Yes,No,,,Star Wars: Episode III  Revenge of the Sith,,,Star Wars: Episode VI Return of the Jedi,3,4,1,5,6,2,Neither favorably nor unfavorably (neutral),Somewhat favorably,Somewhat favorably,Somewhat favorably,Somewhat favorably,Unfamiliar (N/A),Somewhat favorably,Unfamiliar (N/A),Unfamiliar (N/A),Somewhat favorably,Somewhat favorably,Very favorably,Very favorably,Somewhat favorably,I don't understand this question,No,,No,Female,18-29,"$25,000 - $49,999",Some college or Associate degree,Pacific
3290145517,evander.moretti@gmail,Yes,Yes,Star Wars: Episode I  The Phantom Menace,Star Wars: Episode II  Attack of the Clones,Star Wars: Episode III  Revenge of the Sith,Star Wars: Episode IV  A New Hope,Star Wars: Episode V The Empire Strikes Back,Star Wars: Episode VI Return of the Jedi,4,6,5,1,2,3,Very favorably,Very favorably,Very favorably,Somewhat favorably,Very favorably,Neither favorably nor unfavorably (neutral),Very favorably,Unfamiliar (N/A),Unfamiliar (N/A),Very favorably,Very favorably,Very favorably,Somewhat favorably,Very favorably,I don't understand this question,No,,Yes,Male,45-60,"$50,000 - $99,999",Bachelor degree,East North Central
3290142232,harrington_aurelia@yahoo,Yes,Yes,Star Wars: Episode I  The Phantom Menace,Star Wars: Episode II  Attack of the Clones,Star Wars: Episode III  Revenge of the Sith,Star Wars: Episode IV  A New Hope,Star Wars: Episode V The Empire Strikes Back,Star Wars: Episode VI Return of the Jedi,4,6,1,2,5,3,Very favorably,Very favorably,Very favorably,Somewhat favorably,Very favorably,Neither favorably nor unfavorably (neutral),Somewhat favorably,Somewhat favorably,Neither favorably nor unfavorably (neutral),Somewhat favorably,Somewhat favorably,Very unfavorably,Very favorably,Very favorably,Han,No,,Yes,Male,18-29,"$50,000 - $99,999",Bachelor degree,Middle Atlantic
3290139192,magnus.harris@GMAIL,Yes,Yes,Star Wars: Episode I  The Phantom Menace,Star Wars: Episode II  Attack of the Clones,Star Wars: Episode III  Revenge of the Sith,,Star Wars: Episode V The Empire Strikes Back,Star Wars: Episode VI Return of the Jedi,1,2,3,6,4,5,Very favorably,Very favorably,Very favorably,Very favorably,Very favorably,Somewhat unfavorably,Unfamiliar (N/A),Somewhat favorably,Unfamiliar (N/A),Very favorably,Very favorably,Somewhat unfavorably,Very favorably,Very favorably,Han,Yes,No,Yes,Male,> 60,"$50,000 - $99,999",Graduate degree,Mountain
3290137793,robinson55137harper@MYORG,Yes,Yes,Star Wars: Episode I  The Phantom Menace,Star Wars: Episode II  Attack of the Clones,Star Wars: Episode III  Revenge of the Sith,Star Wars: Episode IV  A New Hope,Star Wars: Episode V The Empire Strikes Back,Star Wars: Episode VI Return of the Jedi,3,4,5,6,1,2,Very favorably,Very favorably,Very favorably,Somewhat favorably,Somewhat favorably,,Very unfavorably,Somewhat favorably,Very unfavorably,Somewhat favorably,Somewhat favorably,Neither favorably nor unfavorably (neutral),Somewhat favorably,Very favorably,Greedo,No,,Yes,Female,> 60,,Some college or Associate degree,East North Central
3290128978,madison.kingsford@GmAIL,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Female,30-44,"$0 - $24,999",Graduate degree,Pacific
3290128468,aria.thomas@gmail,Yes,Yes,Star Wars: Episode I  The Phantom Menace,Star Wars: Episode II  Attack of the Clones,,,,,1,2,3,4,5,6,Very favorably,Very favorably,Very favorably,Very favorably,Very favorably,Unfamiliar (N/A),Very unfavorably,Unfamiliar (N/A),Unfamiliar (N/A),Unfamiliar (N/A),Very favorably,Unfamiliar (N/A),Unfamiliar (N/A),Very favorably,I don't understand this question,No,,Yes,Female,> 60,"$50,000 - $99,999",Graduate degree,West South Central
3290127670,benedict.anderson@gmAIL,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Female,> 60,"$50,000 - $99,999",Some college or Associate degree,South Atlantic
3290125801,mason.smith@gmail ,Yes,No,Star Wars: Episode I  The Phantom Menace,Star Wars: Episode II  Attack of the Clones,Star Wars: Episode III  Revenge of the Sith,,Star Wars: Episode V The Empire Strikes Back,,2,3,4,5,1,6,Very favorably,Very favorably,Very favorably,Very favorably,Very favorably,Somewhat favorably,Very favorably,Somewhat favorably,Somewhat favorably,Very favorably,Very favorably,Neither favorably nor unfavorably (neutral),Neither favorably nor unfavorably (neutral),Very favorably,Han,Yes,No,No,Male,> 60,"$150,000+",Graduate degree,East North Central
3290125784,soren.kovacs@GMAIL,Yes,Yes,Star Wars: Episode I  The Phantom Menace,Star Wars: Episode II  Attack of the Clones,Star Wars: Episode III  Revenge of the Sith,Star Wars: Episode IV  A New Hope,Star Wars: Episode V The Empire Strikes Back,Star Wars: Episode VI Return of the Jedi,5,6,3,2,1,4,Very favorably,Very favorably,Very favorably,Somewhat favorably,Very favorably,Somewhat favorably,Very favorably,Somewhat favorably,Neither favorably nor unfavorably (neutral),Somewhat favorably,Very favorably,Very unfavorably,Somewhat unfavorably,Somewhat favorably,Han,Yes,No,Yes,Male,30-44,"$50,000 - $99,999",Some college or Associate degree,East North Central
3290125550,cyrus.chambers@gmail ,Yes,Yes,Star Wars: Episode I  The Phantom Menace,Star Wars: Episode II  Attack of the Clones,Star Wars: Episode III  Revenge of the Sith,Star Wars: Episode IV  A New Hope,Star Wars: Episode V The Empire Strikes Back,Star Wars: Episode VI Return of the Jedi,6,1,3,2,4,5,Very favorably,Very favorably,Very favorably,Very favorably,,Very favorably,Very favorably,Very favorably,Very favorably,Very favorably,Very favorably,Very favorably,Very favorably,Very favorably,Han,Yes,Yes,No,Male,18-29,"$25,000 - $49,999",High school degree,East North Central
3290125357,lily.stormwind@gmail,Yes,Yes,Star Wars: Episode I  The Phantom Menace,Star Wars: Episode II  Attack of the Clones,Star Wars: Episode III  Revenge of the Sith,Star Wars: Episode IV  A New Hope,Star Wars: Episode V The Empire Strikes Back,Star Wars: Episode VI Return of the Jedi,6,4,5,1,2,3,Very favorably,Very favorably,Very favorably,Very favorably,Very favorably,Very unfavorably,Very unfavorably,Somewhat favorably,Somewhat unfavorably,Very favorably,Very favorably,Somewhat favorably,Very favorably,Very favorably,Han,No,,Yes,Male,30-44,"$50,000 - $99,999",High school degree,Middle Atlantic
3290124259,alice.redmond@gmail,Yes,No,Star Wars: Episode I  The Phantom Menace,,Star Wars: Episode III  Revenge of the Sith,Star Wars: Episode IV  A New Hope,Star Wars: Episode V The Empire Strikes Back,Star Wars: Episode VI Return of the Jedi,2,3,4,1,5,6,Very favorably,Very favorably,Very favorably,Very favorably,Very favorably,Neither favorably nor unfavorably (neutral),Very favorably,Somewhat favorably,Somewhat favorably,Somewhat favorably,Somewhat favorably,Somewhat favorably,Somewhat favorably,Very favorably,I don't understand this question,No,,No,Male,18-29,"$150,000+",High school degree,New England
3290116629,tobias.moretti@gMAil,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Female,> 60,,Graduate degree,New England
3290116182,chloe.kavanagh@gMAIl,Yes,Yes,,,,,Star Wars: Episode V The Empire Strikes Back,Star Wars: Episode VI Return of the Jedi,4,5,3,6,1,2,Very favorably,Very favorably,Very favorably,Very favorably,Very favorably,Neither favorably nor unfavorably (neutral),Very favorably,Neither favorably nor unfavorably (neutral),Neither favorably nor unfavorably (neutral),Very favorably,Very favorably,Neither favorably nor unfavorably (neutral),Neither favorably nor unfavorably (neutral),Very favorably,I don't understand this question,No,,Yes,Female,30-44,"$100,000 - $149,999",Bachelor degree,Mountain
3290109779,soren.ashford@GMAIL,Yes,Yes,Star Wars: Episode I  The Phantom Menace,,,Star Wars: Episode IV  A New Hope,Star Wars: Episode V The Empire Strikes Back,Star Wars: Episode VI Return of the Jedi,4,5,6,1,2,3,Very favorably,Very favorably,Very favorably,Somewhat favorably,Very favorably,Neither favorably nor unfavorably (neutral),Somewhat favorably,Neither favorably nor unfavorably (neutral),Neither favorably nor unfavorably (neutral),Somewhat favorably,Somewhat favorably,Somewhat unfavorably,Somewhat favorably,Very favorably,Han,No,,No,Male,30-44,"$50,000 - $99,999",Some college or Associate degree,Pacific
3290103593,thaddeus.harrington@gmail,Yes,Yes,Star Wars: Episode I  The Phantom Menace,,,Star Wars: Episode IV  A New Hope,Star Wars: Episode V The Empire Strikes Back,Star Wars: Episode VI Return of the Jedi,4,5,6,2,1,3,Very favorably,Somewhat favorably,Somewhat favorably,Somewhat favorably,Very favorably,Unfamiliar (N/A),Very unfavorably,Somewhat favorably,Very unfavorably,Somewhat favorably,Somewhat favorably,Very unfavorably,Somewhat favorably,Very favorably,Greedo,No,,Yes,Female,45-60,"$0 - $24,999",Bachelor degree,Pacific
3290099797,redmond55150sophia@myorg ,Yes,Yes,Star Wars: Episode I  The Phantom Menace,Star Wars: Episode II  Attack of the Clones,Star Wars: Episode III  Revenge of the Sith,Star Wars: Episode IV  A New Hope,Star Wars: Episode V The Empire Strikes Back,Star Wars: Episode VI Return of the Jedi,3,4,5,6,1,2,Very favorably,Somewhat favorably,Somewhat favorably,Somewhat favorably,Somewhat favorably,Somewhat unfavorably,Somewhat unfavorably,Unfamiliar (N/A),Unfamiliar (N/A),Somewhat favorably,Very favorably,Somewhat favorably,Somewhat favorably,Very favorably,Greedo,No,,No,Female,30-44,"$100,000 - $149,999",Some college or Associate degree,New England
3290097546,daniel.kingsley@gmail,Yes,Yes,,,,,Star Wars: Episode V The Empire Strikes Back,Star Wars: Episode VI Return of the Jedi,3,4,5,6,2,1,Very favorably,Very favorably,Very favorably,Somewhat favorably,Very favorably,Neither favorably nor unfavorably (neutral),Very unfavorably,Very favorably,Unfamiliar (N/A),Very favorably,Very favorably,Somewhat favorably,Unfamiliar (N/A),Very favorably,Greedo,No,,Yes,Male,> 60,,Graduate degree,East North Central
3290097268,anderson55152thomas@MYORG,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3290095220,armstrong55153octavius@myorg ,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3290094384,alistair.dalton@gMail,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Female,> 60,"$25,000 - $49,999",Some college or Associate degree,East North Central
3290083352,carrington_chloe@yAHOO,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3290082468,ravenscroft_atticus@yahoo,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Male,30-44,"$25,000 - $49,999",Bachelor degree,Middle Atlantic
3290081504,elijah.lachance@GMAIL,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3290081040,wesley.omalley@GMAil,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Female,30-44,"$25,000 - $49,999",Some college or Associate degree,Pacific
3290076587,stormwind55159tobias@MYORG,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Female,45-60,"$25,000 - $49,999",High school degree,West South Central
3290071379,lopez55160grace@myorg,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Female,> 60,"$50,000 - $99,999",Some college or Associate degree,New England
3290070395,gideon.starcrest@gmAIL,Yes,No,Star Wars: Episode I  The Phantom Menace,Star Wars: Episode II  Attack of the Clones,Star Wars: Episode III  Revenge of the Sith,Star Wars: Episode IV  A New Hope,Star Wars: Episode V The Empire Strikes Back,Star Wars: Episode VI Return of the Jedi,6,4,5,3,2,1,Very favorably,Very favorably,Very favorably,Somewhat favorably,Very favorably,Neither favorably nor unfavorably (neutral),Neither favorably nor unfavorably (neutral),Very favorably,Neither favorably nor unfavorably (neutral),Very favorably,Very favorably,Neither favorably nor unfavorably (neutral),Neither favorably nor unfavorably (neutral),Very favorably,Greedo,Yes,No,No,Female,> 60,"$50,000 - $99,999",Some college or Associate degree,West South Central
3290068892,theron.miller@gmaIL,Yes,No,Star Wars: Episode I  The Phantom Menace,Star Wars: Episode II  Attack of the Clones,,,,,1,2,3,4,5,6,Very favorably,Somewhat favorably,Somewhat favorably,Neither favorably nor unfavorably (neutral),Somewhat favorably,Neither favorably nor unfavorably (neutral),Very unfavorably,Neither favorably nor unfavorably (neutral),Neither favorably nor unfavorably (neutral),Somewhat favorably,Very favorably,Somewhat unfavorably,Neither favorably nor unfavorably (neutral),Somewhat favorably,I don't understand this question,No,,No,Female,> 60,"$50,000 - $99,999",Graduate degree,Mountain
3290068765,olivia.holloway@gmail,Yes,Yes,Star Wars: Episode I  The Phantom Menace,Star Wars: Episode II  Attack of the Clones,Star Wars: Episode III  Revenge of the Sith,Star Wars: Episode IV  A New Hope,Star Wars: Episode V The Empire Strikes Back,Star Wars: Episode VI Return of the Jedi,6,4,5,2,1,3,Very favorably,Somewhat favorably,Very favorably,Somewhat favorably,Somewhat favorably,Very unfavorably,Somewhat favorably,Neither favorably nor unfavorably (neutral),Somewhat favorably,Neither favorably nor unfavorably (neutral),Neither favorably nor unfavorably (neutral),Neither favorably nor unfavorably (neutral),Very favorably,Somewhat favorably,Greedo,Yes,No,Yes,Male,45-60,"$100,000 - $149,999",Some college or Associate degree,South Atlantic
3290063543,damien.kingsley@GMaIl,Yes,No,,,,Star Wars: Episode IV  A New Hope,Star Wars: Episode V The Empire Strikes Back,Star Wars: Episode VI Return of the Jedi,4,6,5,3,2,1,Very favorably,Very favorably,Very favorably,Very favorably,Somewhat favorably,Somewhat favorably,Neither favorably nor unfavorably (neutral),Very favorably,Neither favorably nor unfavorably (neutral),Very favorably,Very favorably,Somewhat favorably,Somewhat favorably,,I don't understand this question,No,,No,Female,> 60,"$100,000 - $149,999",Some college or Associate degree,South Atlantic
3290062936,miller55165lucian@MYORG,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3290061815,caroline.anderson@GMAIL,Yes,Yes,Star Wars: Episode I  The Phantom Menace,Star Wars: Episode II  Attack of the Clones,Star Wars: Episode III  Revenge of the Sith,Star Wars: Episode IV  A New Hope,Star Wars: Episode V The Empire Strikes Back,Star Wars: Episode VI Return of the Jedi,4,5,6,1,2,3,Very favorably,Very favorably,Very favorably,Somewhat favorably,Very favorably,Very unfavorably,Very favorably,Somewhat favorably,Very unfavorably,Somewhat favorably,Very unfavorably,Very unfavorably,Very favorably,Very favorably,Han,No,,Yes,Male,> 60,"$50,000 - $99,999",Graduate degree,Pacific
3290058506,silas.dumont@GMAIL,Yes,No,Star Wars: Episode I  The Phantom Menace,Star Wars: Episode II  Attack of the Clones,Star Wars: Episode III  Revenge of the Sith,,Star Wars: Episode V The Empire Strikes Back,,2,3,4,5,1,6,Very favorably,Very favorably,Very favorably,Neither favorably nor unfavorably (neutral),Very favorably,Neither favorably nor unfavorably (neutral),Neither favorably nor unfavorably (neutral),Neither favorably nor unfavorably (neutral),Neither favorably nor unfavorably (neutral),Very favorably,Very favorably,Neither favorably nor unfavorably (neutral),Neither favorably nor unfavorably (neutral),Very favorably,I don't understand this question,No,,No,Female,> 60,"$25,000 - $49,999",Some college or Associate degree,East North Central
3290058216,lachance55168alice@myorg,Yes,Yes,Star Wars: Episode I  The Phantom Menace,Star Wars: Episode II  Attack of the Clones,Star Wars: Episode III  Revenge of the Sith,Star Wars: Episode IV  A New Hope,Star Wars: Episode V The Empire Strikes Back,Star Wars: Episode VI Return of the Jedi,2,3,1,4,5,6,Very favorably,Very favorably,Very favorably,Very favorably,Neither favorably nor unfavorably (neutral),Unfamiliar (N/A),Very favorably,Unfamiliar (N/A),Neither favorably nor unfavorably (neutral),Very favorably,Very favorably,Very favorably,Somewhat favorably,Very favorably,I don't understand this question,No,,No,Female,30-44,"$50,000 - $99,999",High school degree,South Atlantic
3290050695,celestia.bramwell@gmail,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,
3290049932,christian.smith@gMAiL ,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Male,45-60,"$25,000 - $49,999",Some college or Associate degree,West South Central
3290049231,johnson55171soren@mYoRG,Yes,No,,,,Star Wars: Episode IV  A New Hope,Star Wars: Episode V The Empire Strikes Back,Star Wars: Episode VI Return of the Jedi,4,5,6,1,2,3,Somewhat favorably,Somewhat favorably,Somewhat favorably,Somewhat favorably,Somewhat favorably,Unfamiliar (N/A),Very unfavorably,Unfamiliar (N/A),Unfamiliar (N/A),Very favorably,Very favorably,Neither favorably nor unfavorably (neutral),Unfamiliar (N/A),Very favorably,I don't understand this question,No,,No,Male,45-60,"$25,000 - $49,999",Graduate degree,New England
3290048884,dumont_aurelia@yahoo,Yes,Yes,Star Wars: Episode I  The Phantom Menace,Star Wars: Episode II  Attack of the Clones,Star Wars: Episode III  Revenge of the Sith,Star Wars: Episode IV  A New Hope,Star Wars: Episode V The Empire Strikes Back,Star Wars: Episode VI Return of the Jedi,5,4,2,1,3,6,Somewhat favorably,Very favorably,Somewhat favorably,Somewhat favorably,Very favorably,Very favorably,Very favorably,Neither favorably nor unfavorably (neutral),Neither favorably nor unfavorably (neutral),Somewhat favorably,Somewhat favorably,Somewhat unfavorably,Somewhat favorably,Very favorably,Han,Yes,No,No,Male,45-60,,Some college or Associate degree,West South Central
3290047842,benjamin.hawkins@GMAil,Yes,Yes,Star Wars: Episode I  The Phantom Menace,Star Wars: Episode II  Attack of the Clones,Star Wars: Episode III  Revenge of the Sith,Star Wars: Episode IV  A New Hope,Star Wars: Episode V The Empire Strikes Back,Star Wars: Episode VI Return of the Jedi,6,5,3,4,1,2,Very favorably,Very favorably,Very favorably,Very favorably,Very favorably,Very unfavorably,Somewhat favorably,Somewhat favorably,Very favorably,Somewhat favorably,Somewhat favorably,Very unfavorably,Somewhat favorably,Very favorably,Greedo,No,,Yes,Male,30-44,"$100,000 - $149,999",Bachelor degree,New England
3290047689,amelia.sawyer@GMAIL ,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Female,> 60,,Some college or Associate degree,Mountain
3290047483,valentina.somerfield@GmAIL,Yes,Yes,Star Wars: Episode I  The Phantom Menace,Star Wars: Episode II  Attack of the Clones,,,Star Wars: Episode V The Empire Strikes Back,Star Wars: Episode VI Return of the Jedi,2,3,4,5,6,1,Very favorably,Very favorably,Very favorably,Very favorably,Very favorably,Somewhat favorably,Somewhat favorably,Neither favorably nor unfavorably (neutral),Neither favorably nor unfavorably (neutral),Very favorably,Very favorably,Somewhat favorably,Somewhat favorably,Very favorably,Greedo,Yes,No,Yes,Male,45-60,"$25,000 - $49,999",Some college or Associate degree,West North Central
3290046627,christian.lee@gmail,Yes,Yes,Star Wars: Episode I  The Phantom Menace,Star Wars: Episode II  Attack of the Clones,Star Wars: Episode III  Revenge of the Sith,Star Wars: Episode IV  A New Hope,Star Wars: Episode V The Empire Strikes Back,Star Wars: Episode VI Return of the Jedi,6,5,4,3,2,1,Very favorably,Somewhat favorably,Very favorably,Somewhat unfavorably,Very favorably,Somewhat unfavorably,Very favorably,Somewhat favorably,Neither favorably nor unfavorably (neutral),Somewhat favorably,Very favorably,Very unfavorably,Somewhat unfavorably,Very favorably,Han,Yes,Yes,Yes,Female,18-29,"$25,000 - $49,999",Bachelor degree,West South Central
3290042369,silas.robinson@gmail,Yes,Yes,,,,,Star Wars: Episode V The Empire Strikes Back,Star Wars: Episode VI Return of the Jedi,3,4,5,6,1,2,Very favorably,Very favorably,Very favorably,Unfamiliar (N/A),Very favorably,Unfamiliar (N/A),Very favorably,Very favorably,Very favorably,Very favorably,Very favorably,Very favorably,Unfamiliar (N/A),Very favorably,I don't understand this question,No,,No,Female,> 60,"$100,000 - $149,999",Graduate degree,Pacific
3290038794,hannah.chambers@gmail,Yes,Yes,Star Wars: Episode I  The Phantom Menace,Star Wars: Episode II  Attack of the Clones,Star Wars: Episode III  Revenge of the Sith,,Star Wars: Episode V The Empire Strikes Back,Star Wars: Episode VI Return of the Jedi,3,4,5,6,1,2,Very favorably,Very favorably,Very favorably,Very favorably,Very favorably,,Very unfavorably,Somewhat favorably,Very unfavorably,Very favorably,Very favorably,Neither favorably nor unfavorably (neutral),Neither favorably nor unfavorably (neutral),Very favorably,Han,No,,No,Female,45-60,"$150,000+",Graduate degree,New England
3290034196,cassius.white@GMail,Yes,No,,Star Wars: Episode II  Attack of the Clones,,,,Star Wars: Episode VI Return of the Jedi,3,2,4,5,6,1,Unfamiliar (N/A),Unfamiliar (N/A),Unfamiliar (N/A),Unfamiliar (N/A),Unfamiliar (N/A),Unfamiliar (N/A),Unfamiliar (N/A),Unfamiliar (N/A),Unfamiliar (N/A),Unfamiliar (N/A),Unfamiliar (N/A),Unfamiliar (N/A),Unfamiliar (N/A),Unfamiliar (N/A),I don't understand this question,No,,No,Female,18-29,,Some college or Associate degree,West South Central
3290032864,octavius.hernandez@GMAIL,Yes,Yes,Star Wars: Episode I  The Phantom Menace,,,,Star Wars: Episode V The Empire Strikes Back,Star Wars: Episode VI Return of the Jedi,3,4,5,6,1,2,Very favorably,Somewhat favorably,Very favorably,Somewhat favorably,Somewhat favorably,Unfamiliar (N/A),Very favorably,Neither favorably nor unfavorably (neutral),Neither favorably nor unfavorably (neutral),Somewhat favorably,Somewhat favorably,Neither favorably nor unfavorably (neutral),Unfamiliar (N/A),Very favorably,I don't understand this question,No,,No,Male,45-60,"$100,000 - $149,999",Graduate degree,East North Central
3290029531,alistair.somerfield@gmail,Yes,Yes,,,,Star Wars: Episode IV  A New Hope,Star Wars: Episode V The Empire Strikes Back,Star Wars: Episode VI Return of the Jedi,2,3,4,1,5,6,Somewhat favorably,Very favorably,Very favorably,Somewhat favorably,Very favorably,Neither favorably nor unfavorably (neutral),Somewhat favorably,Somewhat favorably,Neither favorably nor unfavorably (neutral),Very favorably,Very favorably,Neither favorably nor unfavorably (neutral),Neither favorably nor unfavorably (neutral),,I don't understand this question,No,,Yes,Female,> 60,"$100,000 - $149,999",Some college or Associate degree,South Atlantic
